Time	Pitot	Thrust
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
2547.0	558.038113208296	138.09220432408085
